"","ID","Genotype","Phase","Duration","Dur (ms)","Type","Inten (dB)","CR","FA","Hit","Miss"
"1","BP1","Fmr1-LE_KO","BBN Rxn","100ms",100,0,-100,534,48,NA,NA
"2","BP1","Fmr1-LE_KO","BBN Rxn","100ms",100,1,20,NA,NA,18,175
"3","BP1","Fmr1-LE_KO","BBN Rxn","100ms",100,1,30,NA,NA,167,27
"4","BP1","Fmr1-LE_KO","BBN Rxn","100ms",100,1,40,NA,NA,189,5
"5","BP1","Fmr1-LE_KO","BBN Rxn","100ms",100,1,50,NA,NA,190,4
"6","BP1","Fmr1-LE_KO","BBN Rxn","100ms",100,1,60,NA,NA,195,1
"7","BP1","Fmr1-LE_KO","BBN Rxn","100ms",100,1,70,NA,NA,194,1
"8","BP1","Fmr1-LE_KO","BBN Rxn","100ms",100,1,80,NA,NA,193,NA
"9","BP1","Fmr1-LE_KO","BBN Rxn","300ms",300,0,-100,641,148,NA,NA
"10","BP1","Fmr1-LE_KO","BBN Rxn","300ms",300,1,20,NA,NA,178,87
"11","BP1","Fmr1-LE_KO","BBN Rxn","300ms",300,1,30,NA,NA,260,3
"12","BP1","Fmr1-LE_KO","BBN Rxn","300ms",300,1,40,NA,NA,264,NA
"13","BP1","Fmr1-LE_KO","BBN Rxn","300ms",300,1,50,NA,NA,259,3
"14","BP1","Fmr1-LE_KO","BBN Rxn","300ms",300,1,60,NA,NA,263,NA
"15","BP1","Fmr1-LE_KO","BBN Rxn","300ms",300,1,70,NA,NA,263,NA
"16","BP1","Fmr1-LE_KO","BBN Rxn","300ms",300,1,80,NA,NA,262,NA
"17","BP1","Fmr1-LE_KO","BBN Rxn","50-300ms",50,1,20,NA,NA,27,114
"18","BP1","Fmr1-LE_KO","BBN Rxn","50-300ms",50,1,30,NA,NA,66,77
"19","BP1","Fmr1-LE_KO","BBN Rxn","50-300ms",50,1,40,NA,NA,135,10
"20","BP1","Fmr1-LE_KO","BBN Rxn","50-300ms",50,1,50,NA,NA,140,4
"21","BP1","Fmr1-LE_KO","BBN Rxn","50-300ms",50,1,60,NA,NA,145,NA
"22","BP1","Fmr1-LE_KO","BBN Rxn","50-300ms",50,1,70,NA,NA,143,1
"23","BP1","Fmr1-LE_KO","BBN Rxn","50-300ms",50,1,80,NA,NA,144,1
"24","BP1","Fmr1-LE_KO","BBN Rxn","50-300ms",100,1,20,NA,NA,21,124
"25","BP1","Fmr1-LE_KO","BBN Rxn","50-300ms",100,1,30,NA,NA,94,49
"26","BP1","Fmr1-LE_KO","BBN Rxn","50-300ms",100,1,40,NA,NA,144,1
"27","BP1","Fmr1-LE_KO","BBN Rxn","50-300ms",100,1,50,NA,NA,146,1
"28","BP1","Fmr1-LE_KO","BBN Rxn","50-300ms",100,1,60,NA,NA,142,1
"29","BP1","Fmr1-LE_KO","BBN Rxn","50-300ms",100,1,70,NA,NA,143,2
"30","BP1","Fmr1-LE_KO","BBN Rxn","50-300ms",100,1,80,NA,NA,144,NA
"31","BP1","Fmr1-LE_KO","BBN Rxn","50-300ms",300,0,-100,1104,191,NA,NA
"32","BP1","Fmr1-LE_KO","BBN Rxn","50-300ms",300,1,20,NA,NA,39,106
"33","BP1","Fmr1-LE_KO","BBN Rxn","50-300ms",300,1,30,NA,NA,130,16
"34","BP1","Fmr1-LE_KO","BBN Rxn","50-300ms",300,1,40,NA,NA,143,NA
"35","BP1","Fmr1-LE_KO","BBN Rxn","50-300ms",300,1,50,NA,NA,143,NA
"36","BP1","Fmr1-LE_KO","BBN Rxn","50-300ms",300,1,60,NA,NA,145,1
"37","BP1","Fmr1-LE_KO","BBN Rxn","50-300ms",300,1,70,NA,NA,143,NA
"38","BP1","Fmr1-LE_KO","BBN Rxn","50-300ms",300,1,80,NA,NA,144,NA
"39","BP1","Fmr1-LE_KO","BBN Rxn","50ms",50,0,-100,388,77,NA,NA
"40","BP1","Fmr1-LE_KO","BBN Rxn","50ms",50,1,20,NA,NA,31,124
"41","BP1","Fmr1-LE_KO","BBN Rxn","50ms",50,1,30,NA,NA,86,69
"42","BP1","Fmr1-LE_KO","BBN Rxn","50ms",50,1,40,NA,NA,145,11
"43","BP1","Fmr1-LE_KO","BBN Rxn","50ms",50,1,50,NA,NA,152,2
"44","BP1","Fmr1-LE_KO","BBN Rxn","50ms",50,1,60,NA,NA,153,2
"45","BP1","Fmr1-LE_KO","BBN Rxn","50ms",50,1,70,NA,NA,154,NA
"46","BP1","Fmr1-LE_KO","BBN Rxn","50ms",50,1,80,NA,NA,155,NA
"47","BP1","Fmr1-LE_KO","BBN TH","100ms",100,0,-100,541,86,NA,NA
"48","BP1","Fmr1-LE_KO","BBN TH","100ms",100,1,10,NA,NA,8,81
"49","BP1","Fmr1-LE_KO","BBN TH","100ms",100,1,15,NA,NA,21,100
"50","BP1","Fmr1-LE_KO","BBN TH","100ms",100,1,20,NA,NA,34,175
"51","BP1","Fmr1-LE_KO","BBN TH","100ms",100,1,25,NA,NA,56,66
"52","BP1","Fmr1-LE_KO","BBN TH","100ms",100,1,30,NA,NA,172,38
"53","BP1","Fmr1-LE_KO","BBN TH","100ms",100,1,35,NA,NA,118,3
"54","BP1","Fmr1-LE_KO","BBN TH","100ms",100,1,40,NA,NA,208,2
"55","BP1","Fmr1-LE_KO","BBN TH","100ms",100,1,45,NA,NA,121,NA
"56","BP1","Fmr1-LE_KO","BBN TH","100ms",100,1,50,NA,NA,87,1
"57","BP1","Fmr1-LE_KO","BBN TH","100ms",100,1,60,NA,NA,88,NA
"58","BP1","Fmr1-LE_KO","BBN TH","100ms",100,1,70,NA,NA,87,1
"59","BP1","Fmr1-LE_KO","BBN TH","300ms",300,0,-100,312,139,NA,NA
"60","BP1","Fmr1-LE_KO","BBN TH","300ms",300,1,10,NA,NA,31,59
"61","BP1","Fmr1-LE_KO","BBN TH","300ms",300,1,15,NA,NA,33,27
"62","BP1","Fmr1-LE_KO","BBN TH","300ms",300,1,20,NA,NA,112,38
"63","BP1","Fmr1-LE_KO","BBN TH","300ms",300,1,25,NA,NA,56,5
"64","BP1","Fmr1-LE_KO","BBN TH","300ms",300,1,30,NA,NA,150,2
"65","BP1","Fmr1-LE_KO","BBN TH","300ms",300,1,35,NA,NA,61,NA
"66","BP1","Fmr1-LE_KO","BBN TH","300ms",300,1,40,NA,NA,152,NA
"67","BP1","Fmr1-LE_KO","BBN TH","300ms",300,1,45,NA,NA,62,NA
"68","BP1","Fmr1-LE_KO","BBN TH","300ms",300,1,50,NA,NA,89,1
"69","BP1","Fmr1-LE_KO","BBN TH","300ms",300,1,60,NA,NA,91,NA
"70","BP1","Fmr1-LE_KO","BBN TH","300ms",300,1,70,NA,NA,90,NA
"71","BP1","Fmr1-LE_KO","BBN TH","50-300ms",50,1,10,NA,NA,5,18
"72","BP1","Fmr1-LE_KO","BBN TH","50-300ms",50,1,15,NA,NA,17,20
"73","BP1","Fmr1-LE_KO","BBN TH","50-300ms",50,1,20,NA,NA,11,49
"74","BP1","Fmr1-LE_KO","BBN TH","50-300ms",50,1,25,NA,NA,15,22
"75","BP1","Fmr1-LE_KO","BBN TH","50-300ms",50,1,30,NA,NA,36,23
"76","BP1","Fmr1-LE_KO","BBN TH","50-300ms",50,1,35,NA,NA,28,9
"77","BP1","Fmr1-LE_KO","BBN TH","50-300ms",50,1,40,NA,NA,55,6
"78","BP1","Fmr1-LE_KO","BBN TH","50-300ms",50,1,45,NA,NA,37,NA
"79","BP1","Fmr1-LE_KO","BBN TH","50-300ms",50,1,50,NA,NA,19,2
"80","BP1","Fmr1-LE_KO","BBN TH","50-300ms",50,1,60,NA,NA,22,NA
"81","BP1","Fmr1-LE_KO","BBN TH","50-300ms",50,1,70,NA,NA,21,NA
"82","BP1","Fmr1-LE_KO","BBN TH","50-300ms",100,1,10,NA,NA,5,17
"83","BP1","Fmr1-LE_KO","BBN TH","50-300ms",100,1,15,NA,NA,12,26
"84","BP1","Fmr1-LE_KO","BBN TH","50-300ms",100,1,20,NA,NA,14,46
"85","BP1","Fmr1-LE_KO","BBN TH","50-300ms",100,1,25,NA,NA,16,21
"86","BP1","Fmr1-LE_KO","BBN TH","50-300ms",100,1,30,NA,NA,49,11
"87","BP1","Fmr1-LE_KO","BBN TH","50-300ms",100,1,35,NA,NA,35,2
"88","BP1","Fmr1-LE_KO","BBN TH","50-300ms",100,1,40,NA,NA,60,NA
"89","BP1","Fmr1-LE_KO","BBN TH","50-300ms",100,1,45,NA,NA,37,NA
"90","BP1","Fmr1-LE_KO","BBN TH","50-300ms",100,1,50,NA,NA,22,NA
"91","BP1","Fmr1-LE_KO","BBN TH","50-300ms",100,1,60,NA,NA,21,1
"92","BP1","Fmr1-LE_KO","BBN TH","50-300ms",100,1,70,NA,NA,23,NA
"93","BP1","Fmr1-LE_KO","BBN TH","50-300ms",300,0,-100,393,141,NA,NA
"94","BP1","Fmr1-LE_KO","BBN TH","50-300ms",300,1,10,NA,NA,3,18
"95","BP1","Fmr1-LE_KO","BBN TH","50-300ms",300,1,15,NA,NA,14,24
"96","BP1","Fmr1-LE_KO","BBN TH","50-300ms",300,1,20,NA,NA,17,43
"97","BP1","Fmr1-LE_KO","BBN TH","50-300ms",300,1,25,NA,NA,20,17
"98","BP1","Fmr1-LE_KO","BBN TH","50-300ms",300,1,30,NA,NA,54,4
"99","BP1","Fmr1-LE_KO","BBN TH","50-300ms",300,1,35,NA,NA,38,NA
"100","BP1","Fmr1-LE_KO","BBN TH","50-300ms",300,1,40,NA,NA,58,NA
"101","BP1","Fmr1-LE_KO","BBN TH","50-300ms",300,1,45,NA,NA,37,NA
"102","BP1","Fmr1-LE_KO","BBN TH","50-300ms",300,1,50,NA,NA,21,NA
"103","BP1","Fmr1-LE_KO","BBN TH","50-300ms",300,1,60,NA,NA,22,NA
"104","BP1","Fmr1-LE_KO","BBN TH","50-300ms",300,1,70,NA,NA,22,NA
"105","BP1","Fmr1-LE_KO","BBN TH","50ms",50,0,-100,241,99,NA,NA
"106","BP1","Fmr1-LE_KO","BBN TH","50ms",50,1,10,NA,NA,10,52
"107","BP1","Fmr1-LE_KO","BBN TH","50ms",50,1,15,NA,NA,21,32
"108","BP1","Fmr1-LE_KO","BBN TH","50ms",50,1,20,NA,NA,38,76
"109","BP1","Fmr1-LE_KO","BBN TH","50ms",50,1,25,NA,NA,35,19
"110","BP1","Fmr1-LE_KO","BBN TH","50ms",50,1,30,NA,NA,90,25
"111","BP1","Fmr1-LE_KO","BBN TH","50ms",50,1,35,NA,NA,53,NA
"112","BP1","Fmr1-LE_KO","BBN TH","50ms",50,1,40,NA,NA,113,1
"113","BP1","Fmr1-LE_KO","BBN TH","50ms",50,1,45,NA,NA,54,NA
"114","BP1","Fmr1-LE_KO","BBN TH","50ms",50,1,50,NA,NA,61,NA
"115","BP1","Fmr1-LE_KO","BBN TH","50ms",50,1,60,NA,NA,60,NA
"116","BP1","Fmr1-LE_KO","BBN TH","50ms",50,1,70,NA,NA,60,NA
"117","BP2","Fmr1-LE_WT","BBN Rotating","100ms",100,0,-100,318,22,NA,NA
"118","BP2","Fmr1-LE_WT","BBN Rotating","100ms",100,1,20,NA,NA,21,92
"119","BP2","Fmr1-LE_WT","BBN Rotating","100ms",100,1,30,NA,NA,103,11
"120","BP2","Fmr1-LE_WT","BBN Rotating","100ms",100,1,40,NA,NA,114,NA
"121","BP2","Fmr1-LE_WT","BBN Rotating","100ms",100,1,50,NA,NA,112,1
"122","BP2","Fmr1-LE_WT","BBN Rotating","100ms",100,1,60,NA,NA,112,1
"123","BP2","Fmr1-LE_WT","BBN Rotating","100ms",100,1,70,NA,NA,114,NA
"124","BP2","Fmr1-LE_WT","BBN Rotating","100ms",100,1,80,NA,NA,113,NA
"125","BP2","Fmr1-LE_WT","BBN Rotating","300ms",300,0,-100,364,36,NA,NA
"126","BP2","Fmr1-LE_WT","BBN Rotating","300ms",300,1,20,NA,NA,56,78
"127","BP2","Fmr1-LE_WT","BBN Rotating","300ms",300,1,30,NA,NA,130,4
"128","BP2","Fmr1-LE_WT","BBN Rotating","300ms",300,1,40,NA,NA,133,NA
"129","BP2","Fmr1-LE_WT","BBN Rotating","300ms",300,1,50,NA,NA,134,NA
"130","BP2","Fmr1-LE_WT","BBN Rotating","300ms",300,1,60,NA,NA,133,NA
"131","BP2","Fmr1-LE_WT","BBN Rotating","300ms",300,1,70,NA,NA,133,NA
"132","BP2","Fmr1-LE_WT","BBN Rotating","300ms",300,1,80,NA,NA,132,NA
"133","BP2","Fmr1-LE_WT","BBN Rotating","50ms",50,0,-100,539,43,NA,NA
"134","BP2","Fmr1-LE_WT","BBN Rotating","50ms",50,1,20,NA,NA,41,152
"135","BP2","Fmr1-LE_WT","BBN Rotating","50ms",50,1,30,NA,NA,169,26
"136","BP2","Fmr1-LE_WT","BBN Rotating","50ms",50,1,40,NA,NA,194,1
"137","BP2","Fmr1-LE_WT","BBN Rotating","50ms",50,1,50,NA,NA,192,3
"138","BP2","Fmr1-LE_WT","BBN Rotating","50ms",50,1,60,NA,NA,193,1
"139","BP2","Fmr1-LE_WT","BBN Rotating","50ms",50,1,70,NA,NA,194,NA
"140","BP2","Fmr1-LE_WT","BBN Rotating","50ms",50,1,80,NA,NA,195,NA
"141","BP2","Fmr1-LE_WT","BBN Rxn","100ms",100,0,-100,648,49,NA,NA
"142","BP2","Fmr1-LE_WT","BBN Rxn","100ms",100,1,20,NA,NA,66,167
"143","BP2","Fmr1-LE_WT","BBN Rxn","100ms",100,1,30,NA,NA,215,16
"144","BP2","Fmr1-LE_WT","BBN Rxn","100ms",100,1,40,NA,NA,232,1
"145","BP2","Fmr1-LE_WT","BBN Rxn","100ms",100,1,50,NA,NA,231,NA
"146","BP2","Fmr1-LE_WT","BBN Rxn","100ms",100,1,60,NA,NA,232,1
"147","BP2","Fmr1-LE_WT","BBN Rxn","100ms",100,1,70,NA,NA,233,NA
"148","BP2","Fmr1-LE_WT","BBN Rxn","100ms",100,1,80,NA,NA,231,1
"149","BP2","Fmr1-LE_WT","BBN Rxn","300ms",300,0,-100,697,65,NA,NA
"150","BP2","Fmr1-LE_WT","BBN Rxn","300ms",300,1,20,NA,NA,97,158
"151","BP2","Fmr1-LE_WT","BBN Rxn","300ms",300,1,30,NA,NA,246,6
"152","BP2","Fmr1-LE_WT","BBN Rxn","300ms",300,1,40,NA,NA,255,NA
"153","BP2","Fmr1-LE_WT","BBN Rxn","300ms",300,1,50,NA,NA,254,2
"154","BP2","Fmr1-LE_WT","BBN Rxn","300ms",300,1,60,NA,NA,253,2
"155","BP2","Fmr1-LE_WT","BBN Rxn","300ms",300,1,70,NA,NA,252,1
"156","BP2","Fmr1-LE_WT","BBN Rxn","300ms",300,1,80,NA,NA,254,1
"157","BP2","Fmr1-LE_WT","BBN Rxn","50-300ms",50,1,20,NA,NA,28,75
"158","BP2","Fmr1-LE_WT","BBN Rxn","50-300ms",50,1,30,NA,NA,94,10
"159","BP2","Fmr1-LE_WT","BBN Rxn","50-300ms",50,1,40,NA,NA,104,2
"160","BP2","Fmr1-LE_WT","BBN Rxn","50-300ms",50,1,50,NA,NA,104,NA
"161","BP2","Fmr1-LE_WT","BBN Rxn","50-300ms",50,1,60,NA,NA,102,NA
"162","BP2","Fmr1-LE_WT","BBN Rxn","50-300ms",50,1,70,NA,NA,106,NA
"163","BP2","Fmr1-LE_WT","BBN Rxn","50-300ms",50,1,80,NA,NA,103,NA
"164","BP2","Fmr1-LE_WT","BBN Rxn","50-300ms",100,1,20,NA,NA,30,73
"165","BP2","Fmr1-LE_WT","BBN Rxn","50-300ms",100,1,30,NA,NA,98,4
"166","BP2","Fmr1-LE_WT","BBN Rxn","50-300ms",100,1,40,NA,NA,100,2
"167","BP2","Fmr1-LE_WT","BBN Rxn","50-300ms",100,1,50,NA,NA,104,NA
"168","BP2","Fmr1-LE_WT","BBN Rxn","50-300ms",100,1,60,NA,NA,102,NA
"169","BP2","Fmr1-LE_WT","BBN Rxn","50-300ms",100,1,70,NA,NA,103,NA
"170","BP2","Fmr1-LE_WT","BBN Rxn","50-300ms",100,1,80,NA,NA,102,NA
"171","BP2","Fmr1-LE_WT","BBN Rxn","50-300ms",300,0,-100,832,100,NA,NA
"172","BP2","Fmr1-LE_WT","BBN Rxn","50-300ms",300,1,20,NA,NA,56,48
"173","BP2","Fmr1-LE_WT","BBN Rxn","50-300ms",300,1,30,NA,NA,101,NA
"174","BP2","Fmr1-LE_WT","BBN Rxn","50-300ms",300,1,40,NA,NA,104,NA
"175","BP2","Fmr1-LE_WT","BBN Rxn","50-300ms",300,1,50,NA,NA,103,NA
"176","BP2","Fmr1-LE_WT","BBN Rxn","50-300ms",300,1,60,NA,NA,104,NA
"177","BP2","Fmr1-LE_WT","BBN Rxn","50-300ms",300,1,70,NA,NA,103,NA
"178","BP2","Fmr1-LE_WT","BBN Rxn","50-300ms",300,1,80,NA,NA,103,NA
"179","BP2","Fmr1-LE_WT","BBN Rxn","50ms",50,0,-100,633,73,NA,NA
"180","BP2","Fmr1-LE_WT","BBN Rxn","50ms",50,1,20,NA,NA,56,179
"181","BP2","Fmr1-LE_WT","BBN Rxn","50ms",50,1,30,NA,NA,218,18
"182","BP2","Fmr1-LE_WT","BBN Rxn","50ms",50,1,40,NA,NA,232,2
"183","BP2","Fmr1-LE_WT","BBN Rxn","50ms",50,1,50,NA,NA,235,1
"184","BP2","Fmr1-LE_WT","BBN Rxn","50ms",50,1,60,NA,NA,234,NA
"185","BP2","Fmr1-LE_WT","BBN Rxn","50ms",50,1,70,NA,NA,234,1
"186","BP2","Fmr1-LE_WT","BBN Rxn","50ms",50,1,80,NA,NA,235,NA
"187","BP2","Fmr1-LE_WT","BBN TH","100ms",100,0,-100,575,98,NA,NA
"188","BP2","Fmr1-LE_WT","BBN TH","100ms",100,1,10,NA,NA,15,76
"189","BP2","Fmr1-LE_WT","BBN TH","100ms",100,1,15,NA,NA,28,107
"190","BP2","Fmr1-LE_WT","BBN TH","100ms",100,1,20,NA,NA,122,103
"191","BP2","Fmr1-LE_WT","BBN TH","100ms",100,1,25,NA,NA,109,25
"192","BP2","Fmr1-LE_WT","BBN TH","100ms",100,1,30,NA,NA,218,6
"193","BP2","Fmr1-LE_WT","BBN TH","100ms",100,1,35,NA,NA,135,NA
"194","BP2","Fmr1-LE_WT","BBN TH","100ms",100,1,40,NA,NA,225,NA
"195","BP2","Fmr1-LE_WT","BBN TH","100ms",100,1,45,NA,NA,134,NA
"196","BP2","Fmr1-LE_WT","BBN TH","100ms",100,1,50,NA,NA,90,NA
"197","BP2","Fmr1-LE_WT","BBN TH","100ms",100,1,60,NA,NA,90,NA
"198","BP2","Fmr1-LE_WT","BBN TH","100ms",100,1,70,NA,NA,89,NA
"199","BP2","Fmr1-LE_WT","BBN TH","300ms",300,0,-100,546,102,NA,NA
"200","BP2","Fmr1-LE_WT","BBN TH","300ms",300,1,10,NA,NA,7,75
"201","BP2","Fmr1-LE_WT","BBN TH","300ms",300,1,15,NA,NA,33,100
"202","BP2","Fmr1-LE_WT","BBN TH","300ms",300,1,20,NA,NA,105,111
"203","BP2","Fmr1-LE_WT","BBN TH","300ms",300,1,25,NA,NA,102,31
"204","BP2","Fmr1-LE_WT","BBN TH","300ms",300,1,30,NA,NA,202,14
"205","BP2","Fmr1-LE_WT","BBN TH","300ms",300,1,35,NA,NA,124,10
"206","BP2","Fmr1-LE_WT","BBN TH","300ms",300,1,40,NA,NA,205,10
"207","BP2","Fmr1-LE_WT","BBN TH","300ms",300,1,45,NA,NA,128,5
"208","BP2","Fmr1-LE_WT","BBN TH","300ms",300,1,50,NA,NA,82,NA
"209","BP2","Fmr1-LE_WT","BBN TH","300ms",300,1,60,NA,NA,81,1
"210","BP2","Fmr1-LE_WT","BBN TH","300ms",300,1,70,NA,NA,82,NA
"211","BP2","Fmr1-LE_WT","BBN TH","50-300ms",50,1,10,NA,NA,4,29
"212","BP2","Fmr1-LE_WT","BBN TH","50-300ms",50,1,15,NA,NA,13,28
"213","BP2","Fmr1-LE_WT","BBN TH","50-300ms",50,1,20,NA,NA,17,59
"214","BP2","Fmr1-LE_WT","BBN TH","50-300ms",50,1,25,NA,NA,34,7
"215","BP2","Fmr1-LE_WT","BBN TH","50-300ms",50,1,30,NA,NA,68,6
"216","BP2","Fmr1-LE_WT","BBN TH","50-300ms",50,1,35,NA,NA,43,NA
"217","BP2","Fmr1-LE_WT","BBN TH","50-300ms",50,1,40,NA,NA,75,NA
"218","BP2","Fmr1-LE_WT","BBN TH","50-300ms",50,1,45,NA,NA,41,NA
"219","BP2","Fmr1-LE_WT","BBN TH","50-300ms",50,1,50,NA,NA,33,NA
"220","BP2","Fmr1-LE_WT","BBN TH","50-300ms",50,1,60,NA,NA,32,NA
"221","BP2","Fmr1-LE_WT","BBN TH","50-300ms",50,1,70,NA,NA,32,NA
"222","BP2","Fmr1-LE_WT","BBN TH","50-300ms",100,1,10,NA,NA,3,30
"223","BP2","Fmr1-LE_WT","BBN TH","50-300ms",100,1,15,NA,NA,6,36
"224","BP2","Fmr1-LE_WT","BBN TH","50-300ms",100,1,20,NA,NA,37,36
"225","BP2","Fmr1-LE_WT","BBN TH","50-300ms",100,1,25,NA,NA,36,6
"226","BP2","Fmr1-LE_WT","BBN TH","50-300ms",100,1,30,NA,NA,72,1
"227","BP2","Fmr1-LE_WT","BBN TH","50-300ms",100,1,35,NA,NA,41,NA
